timestamp,domain,data_format,src,dst,packet_size,frequency,protocol,port,is_anomaly,cross_domain_flag,port_anomaly_flag,protocol_anomaly_flag
1700000019.437978,cabin,PCAP,192.168.1.197,192.168.1.2,458,100,TCP,443,0,0,0,0
1700000019.447978,cabin,PCAP,192.168.1.88,192.168.1.102,458,100,TCP,80,0,0,0,0
1700000019.457978,cabin,PCAP,192.168.1.214,192.168.1.45,458,100,TCP,443,0,0,0,0
1700000019.467978,cabin,PCAP,192.168.1.214,192.168.1.87,458,100,TCP,443,0,0,0,0
1700000019.477978,cabin,PCAP,192.168.1.235,192.168.1.122,458,100,TCP,80,0,0,0,0
1700000019.487978,cabin,PCAP,192.168.1.166,192.168.1.35,458,100,TCP,80,0,0,0,0
1700000019.497978,cabin,PCAP,192.168.1.161,192.168.1.118,458,100,TCP,443,0,0,0,0
1700000019.507978,cabin,PCAP,192.168.1.119,192.168.1.201,458,100,TCP,443,0,0,0,0
1700000019.517978,cabin,PCAP,192.168.1.238,192.168.1.191,458,100,TCP,443,0,0,0,0
1700000019.527978,cabin,PCAP,192.168.1.145,192.168.1.186,458,100,TCP,443,0,0,0,0
1700000019.537978,cabin,PCAP,192.168.1.143,192.168.1.138,458,100,TCP,80,0,0,0,0
1700000019.547978,cabin,PCAP,192.168.1.148,192.168.1.176,458,100,TCP,443,0,0,0,0
1700000019.557978,cabin,PCAP,192.168.1.17,192.168.1.249,458,100,TCP,443,0,0,0,0
1700000019.567978,cabin,PCAP,192.168.1.216,192.168.1.8,458,100,TCP,443,0,0,0,0
1700000019.577978,cabin,PCAP,192.168.1.161,192.168.1.137,458,100,TCP,80,0,0,0,0
1700000019.587978,cabin,PCAP,192.168.1.147,192.168.1.156,458,100,TCP,80,0,0,0,0
1700000019.597978,cabin,PCAP,192.168.1.153,192.168.1.30,458,99,TCP,443,0,0,0,0
1700000019.607978,cabin,PCAP,192.168.1.181,192.168.1.220,458,100,TCP,80,0,0,0,0
1700000019.617978,cabin,PCAP,192.168.1.70,192.168.1.106,458,100,TCP,443,0,0,0,0
1700000019.627978,cabin,PCAP,192.168.1.225,192.168.1.61,458,100,TCP,443,0,0,0,0
1700000019.637978,cabin,PCAP,192.168.1.213,192.168.1.244,458,100,TCP,80,0,0,0,0
1700000019.647978,cabin,PCAP,192.168.1.135,192.168.1.78,458,100,TCP,80,0,0,0,0
1700000019.657978,cabin,PCAP,192.168.1.96,192.168.1.201,458,100,TCP,80,0,0,0,0
1700000019.667978,cabin,PCAP,192.168.1.234,192.168.1.24,458,100,TCP,80,0,0,0,0
1700000019.677978,cabin,PCAP,192.168.1.205,192.168.1.124,458,100,TCP,80,0,0,0,0
1700000019.687978,cabin,PCAP,192.168.1.49,192.168.1.88,458,100,TCP,443,0,0,0,0
1700000019.697978,cabin,PCAP,192.168.1.188,192.168.1.224,458,100,TCP,443,0,0,0,0
1700000019.707978,cabin,PCAP,192.168.1.199,192.168.1.84,458,100,TCP,80,0,0,0,0
1700000019.717978,cabin,PCAP,192.168.1.211,192.168.1.252,458,100,TCP,80,0,0,0,0
1700000019.727978,cabin,PCAP,192.168.1.53,192.168.1.186,458,100,TCP,443,0,0,0,0
1700000019.737978,cabin,PCAP,192.168.1.100,192.168.1.183,458,100,TCP,80,0,0,0,0
1700000019.747978,cabin,PCAP,192.168.1.2,192.168.1.80,458,100,TCP,80,0,0,0,0
1700000019.757978,cabin,PCAP,192.168.1.176,192.168.1.218,458,100,TCP,80,0,0,0,0
1700000019.767978,cabin,PCAP,192.168.1.86,192.168.1.120,458,100,TCP,80,0,0,0,0
1700000019.777978,cabin,PCAP,192.168.1.27,192.168.1.134,458,100,TCP,443,0,0,0,0
1700000019.787978,cabin,PCAP,192.168.1.6,192.168.1.148,458,100,TCP,443,0,0,0,0
1700000019.797978,cabin,PCAP,192.168.1.164,192.168.1.229,458,100,TCP,443,0,0,0,0
1700000019.807978,cabin,PCAP,192.168.1.52,192.168.1.50,458,100,TCP,443,0,0,0,0
1700000019.817978,cabin,PCAP,192.168.1.137,192.168.1.82,458,100,TCP,443,0,0,0,0
1700000019.827978,cabin,PCAP,192.168.1.172,192.168.1.31,458,100,TCP,80,0,0,0,0
1700000019.837978,cabin,PCAP,192.168.1.41,192.168.1.71,458,100,TCP,80,0,0,0,0
1700000019.847978,cabin,PCAP,192.168.1.246,192.168.1.160,458,99,TCP,80,0,0,0,0
1700000019.857978,cabin,PCAP,192.168.1.53,192.168.1.139,458,100,TCP,443,0,0,0,0
1700000019.867978,cabin,PCAP,192.168.1.70,192.168.1.37,458,100,TCP,443,0,0,0,0
1700000019.877978,cabin,PCAP,192.168.1.147,192.168.1.63,458,100,TCP,80,0,0,0,0
1700000019.887978,cabin,PCAP,192.168.1.80,192.168.1.157,458,100,TCP,443,0,0,0,0
1700000019.897978,cabin,PCAP,192.168.1.139,192.168.1.114,458,100,TCP,80,0,0,0,0
1700000019.907978,cabin,PCAP,192.168.1.8,192.168.1.121,458,100,TCP,80,0,0,0,0
1700000019.917978,cabin,PCAP,192.168.1.28,192.168.1.99,458,100,TCP,80,0,0,0,0
1700000019.927978,cabin,PCAP,192.168.1.110,192.168.1.101,458,100,TCP,443,0,0,0,0
1700000019.937978,cabin,PCAP,192.168.1.158,192.168.1.92,458,100,TCP,443,0,0,0,0
1700000019.947978,cabin,PCAP,192.168.1.210,192.168.1.51,458,100,TCP,80,0,0,0,0
1700000019.957978,cabin,PCAP,192.168.1.250,192.168.1.237,458,100,TCP,443,0,0,0,0
1700000019.967978,cabin,PCAP,192.168.1.146,192.168.1.34,458,100,TCP,443,0,0,0,0
1700000019.977978,cabin,PCAP,192.168.1.25,192.168.1.117,458,100,TCP,443,0,0,0,0
1700000019.987978,cabin,PCAP,192.168.1.121,192.168.1.60,458,100,TCP,80,0,0,0,0
1700000019.997977,cabin,PCAP,192.168.1.37,192.168.1.221,458,100,TCP,443,0,0,0,0
1700000020.007977,cabin,PCAP,192.168.1.234,192.168.1.94,458,100,TCP,80,0,0,0,0
1700000020.017977,cabin,PCAP,192.168.1.180,192.168.1.235,458,100,TCP,443,0,0,0,0
1700000020.027977,cabin,PCAP,192.168.1.202,192.168.1.221,458,100,TCP,443,0,0,0,0
1700000020.037977,cabin,PCAP,192.168.1.117,192.168.1.125,458,100,TCP,80,0,0,0,0
1700000020.047977,cabin,PCAP,192.168.1.122,192.168.1.29,458,100,TCP,443,0,0,0,0
1700000020.057977,cabin,PCAP,192.168.1.119,192.168.1.217,458,100,TCP,443,0,0,0,0
1700000020.067977,cabin,PCAP,192.168.1.197,192.168.1.90,458,100,TCP,80,0,0,0,0
1700000020.077977,cabin,PCAP,192.168.1.131,192.168.1.27,458,100,TCP,80,0,0,0,0
1700000020.087977,cabin,PCAP,192.168.1.84,192.168.1.143,458,100,TCP,80,0,0,0,0
1700000020.097977,cabin,PCAP,192.168.1.203,192.168.1.78,458,100,TCP,443,0,0,0,0
1700000020.107977,cabin,PCAP,192.168.1.103,192.168.1.152,458,100,TCP,80,0,0,0,0
1700000020.117977,cabin,PCAP,192.168.1.159,192.168.1.63,458,100,TCP,80,0,0,0,0
1700000020.127977,cabin,PCAP,192.168.1.250,192.168.1.124,458,100,TCP,80,0,0,0,0
1700000020.137977,cabin,PCAP,192.168.1.88,192.168.1.54,458,100,TCP,443,0,0,0,0
1700000020.147977,cabin,PCAP,192.168.1.201,192.168.1.251,458,99,TCP,443,0,0,0,0
1700000020.157977,cabin,PCAP,192.168.1.140,192.168.1.178,458,100,TCP,80,0,0,0,0
1700000020.167977,cabin,PCAP,192.168.1.170,192.168.1.172,458,100,TCP,443,0,0,0,0
1700000020.177977,cabin,PCAP,192.168.1.30,192.168.1.152,458,100,TCP,443,0,0,0,0
1700000020.187977,cabin,PCAP,192.168.1.84,192.168.1.143,458,100,TCP,443,0,0,0,0
1700000020.197977,cabin,PCAP,192.168.1.46,192.168.1.79,458,100,TCP,443,0,0,0,0
1700000020.207977,cabin,PCAP,192.168.1.18,192.168.1.154,458,100,TCP,443,0,0,0,0
1700000020.217977,cabin,PCAP,192.168.1.84,192.168.1.127,458,100,TCP,80,0,0,0,0
1700000020.227977,cabin,PCAP,192.168.1.24,192.168.1.56,458,100,TCP,80,0,0,0,0
1700000020.237977,cabin,PCAP,192.168.1.228,192.168.1.149,458,100,TCP,80,0,0,0,0
1700000020.247977,cabin,PCAP,192.168.1.194,192.168.1.38,458,100,TCP,80,0,0,0,0
1700000020.257977,cabin,PCAP,192.168.1.116,192.168.1.137,458,100,TCP,443,0,0,0,0
1700000020.267977,cabin,PCAP,192.168.1.158,192.168.1.148,458,100,TCP,80,0,0,0,0
1700000020.277977,cabin,PCAP,192.168.1.53,192.168.1.175,458,100,TCP,443,0,0,0,0
1700000020.287977,cabin,PCAP,192.168.1.77,192.168.1.146,458,100,TCP,443,0,0,0,0
1700000020.297977,cabin,PCAP,192.168.1.236,192.168.1.242,458,100,TCP,443,0,0,0,0
1700000020.307977,cabin,PCAP,192.168.1.184,192.168.1.252,458,100,TCP,443,0,0,0,0
1700000020.317977,cabin,PCAP,192.168.1.254,192.168.1.23,458,100,TCP,80,0,0,0,0
1700000020.327977,cabin,PCAP,192.168.1.157,192.168.1.253,458,100,TCP,443,0,0,0,0
1700000020.337977,cabin,PCAP,192.168.1.217,192.168.1.33,458,100,TCP,443,0,0,0,0
1700000020.347977,cabin,PCAP,192.168.1.16,192.168.1.95,458,100,TCP,80,0,0,0,0
1700000020.357977,cabin,PCAP,192.168.1.1,192.168.1.181,458,100,TCP,443,0,0,0,0
1700000020.367977,cabin,PCAP,192.168.1.29,192.168.1.221,458,100,TCP,80,0,0,0,0
1700000020.377977,cabin,PCAP,192.168.1.61,192.168.1.111,458,100,TCP,443,0,0,0,0
1700000020.387977,cabin,PCAP,192.168.1.161,192.168.1.82,458,100,TCP,443,0,0,0,0
1700000020.397977,cabin,PCAP,192.168.1.104,192.168.1.98,458,99,TCP,80,0,0,0,0
1700000020.407977,cabin,PCAP,192.168.1.170,192.168.1.45,458,100,TCP,80,0,0,0,0
1700000020.417977,cabin,PCAP,192.168.1.49,192.168.1.143,458,100,TCP,443,0,0,0,0
1700000020.427977,cabin,PCAP,192.168.1.216,192.168.1.107,458,100,TCP,443,0,0,0,0
1700000020.437977,cabin,PCAP,192.168.1.224,192.168.1.172,458,100,TCP,80,0,0,0,0
1700000020.447977,cabin,PCAP,192.168.1.3,192.168.1.19,458,100,TCP,80,0,0,0,0
1700000020.457977,cabin,PCAP,192.168.1.37,192.168.1.185,458,100,TCP,443,0,0,0,0
1700000020.467977,cabin,PCAP,192.168.1.169,192.168.1.112,458,100,TCP,80,0,0,0,0
1700000020.477977,cabin,PCAP,192.168.1.22,192.168.1.36,458,100,TCP,443,0,0,0,0
1700000020.487977,cabin,PCAP,192.168.1.221,192.168.1.117,458,100,TCP,443,0,0,0,0
1700000020.497977,cabin,PCAP,192.168.1.160,192.168.1.47,458,100,TCP,443,0,0,0,0
1700000020.507977,cabin,PCAP,192.168.1.142,192.168.1.210,458,100,TCP,443,0,0,0,0
1700000020.517977,cabin,PCAP,192.168.1.91,192.168.1.58,458,100,TCP,443,0,0,0,0
1700000020.527977,cabin,PCAP,192.168.1.155,192.168.1.2,458,100,TCP,443,0,0,0,0
1700000020.537977,cabin,PCAP,192.168.1.217,192.168.1.188,458,100,TCP,443,0,0,0,0
1700000020.547977,cabin,PCAP,192.168.1.106,192.168.1.238,458,100,TCP,443,0,0,0,0
1700000020.557977,cabin,PCAP,192.168.1.9,192.168.1.251,458,100,TCP,443,0,0,0,0
1700000020.567977,cabin,PCAP,192.168.1.181,192.168.1.95,458,100,TCP,443,0,0,0,0
1700000020.577977,cabin,PCAP,192.168.1.247,192.168.1.177,458,100,TCP,80,0,0,0,0
1700000020.587977,cabin,PCAP,192.168.1.187,192.168.1.188,458,100,TCP,443,0,0,0,0
1700000020.597977,cabin,PCAP,192.168.1.120,192.168.1.133,458,100,TCP,80,0,0,0,0
1700000020.607977,cabin,PCAP,192.168.1.63,192.168.1.121,458,100,TCP,80,0,0,0,0
1700000020.617977,cabin,PCAP,192.168.1.176,192.168.1.163,458,100,TCP,443,0,0,0,0
1700000020.627977,cabin,PCAP,192.168.1.157,192.168.1.14,458,100,TCP,443,0,0,0,0
1700000020.637977,cabin,PCAP,192.168.1.137,192.168.1.200,458,100,TCP,443,0,0,0,0
1700000020.647977,cabin,PCAP,192.168.1.117,192.168.1.132,458,99,TCP,443,0,0,0,0
1700000020.657977,cabin,PCAP,192.168.1.147,192.168.1.188,458,100,TCP,443,0,0,0,0
1700000020.667977,cabin,PCAP,192.168.1.91,192.168.1.246,458,100,TCP,443,0,0,0,0
1700000020.677977,cabin,PCAP,192.168.1.75,192.168.1.43,458,100,TCP,443,0,0,0,0
1700000020.687977,cabin,PCAP,192.168.1.187,192.168.1.201,458,100,TCP,443,0,0,0,0
1700000020.697977,cabin,PCAP,192.168.1.16,192.168.1.162,458,100,TCP,80,0,0,0,0
1700000020.707977,cabin,PCAP,192.168.1.147,192.168.1.14,458,100,TCP,443,0,0,0,0
1700000020.717977,cabin,PCAP,192.168.1.208,192.168.1.189,458,100,TCP,80,0,0,0,0
1700000020.727977,cabin,PCAP,192.168.1.74,192.168.1.125,458,100,TCP,80,0,0,0,0
1700000020.737977,cabin,PCAP,192.168.1.130,192.168.1.20,458,100,TCP,443,0,0,0,0
1700000020.747977,cabin,PCAP,192.168.1.65,192.168.1.34,458,100,TCP,443,0,0,0,0
1700000020.757977,cabin,PCAP,192.168.1.71,192.168.1.220,458,100,TCP,80,0,0,0,0
1700000020.767977,cabin,PCAP,192.168.1.190,192.168.1.29,458,100,TCP,80,0,0,0,0
1700000020.777977,cabin,PCAP,192.168.1.233,192.168.1.152,458,100,TCP,80,0,0,0,0
1700000020.787977,cabin,PCAP,192.168.1.169,192.168.1.115,458,100,TCP,80,0,0,0,0
1700000020.797977,cabin,PCAP,192.168.1.67,192.168.1.201,458,100,TCP,80,0,0,0,0
1700000020.807977,cabin,PCAP,192.168.1.125,192.168.1.47,458,100,TCP,80,0,0,0,0
1700000020.817977,cabin,PCAP,192.168.1.88,192.168.1.252,458,100,TCP,80,0,0,0,0
1700000020.827977,cabin,PCAP,192.168.1.153,192.168.1.240,458,100,TCP,80,0,0,0,0
1700000020.837977,cabin,PCAP,192.168.1.215,192.168.1.127,458,100,TCP,443,0,0,0,0
1700000020.847977,cabin,PCAP,192.168.1.198,192.168.1.99,458,100,TCP,443,0,0,0,0
1700000020.857977,cabin,PCAP,192.168.1.186,192.168.1.164,458,100,TCP,80,0,0,0,0
1700000020.867977,cabin,PCAP,192.168.1.148,192.168.1.188,458,100,TCP,443,0,0,0,0
1700000020.877977,cabin,PCAP,192.168.1.14,192.168.1.165,458,100,TCP,80,0,0,0,0
1700000020.887977,cabin,PCAP,192.168.1.14,192.168.1.43,458,100,TCP,443,0,0,0,0
1700000020.897977,cabin,PCAP,192.168.1.122,192.168.1.78,458,99,TCP,80,0,0,0,0
1700000020.907977,cabin,PCAP,192.168.1.98,192.168.1.175,458,100,TCP,443,0,0,0,0
1700000020.917977,cabin,PCAP,192.168.1.122,192.168.1.68,458,100,TCP,443,0,0,0,0
1700000020.927977,cabin,PCAP,192.168.1.4,192.168.1.74,458,100,TCP,443,0,0,0,0
1700000020.937977,cabin,PCAP,192.168.1.98,192.168.1.174,458,100,TCP,80,0,0,0,0
1700000020.947977,cabin,PCAP,192.168.1.25,192.168.1.235,458,100,TCP,443,0,0,0,0
1700000020.957977,cabin,PCAP,192.168.1.245,192.168.1.217,458,100,TCP,443,0,0,0,0
1700000020.967977,cabin,PCAP,192.168.1.86,192.168.1.70,458,100,TCP,80,0,0,0,0
1700000020.977977,cabin,PCAP,192.168.1.66,192.168.1.168,458,100,TCP,443,0,0,0,0
1700000020.987977,cabin,PCAP,192.168.1.119,192.168.1.198,458,100,TCP,80,0,0,0,0
1700000020.997977,cabin,PCAP,192.168.1.188,192.168.1.173,458,100,TCP,80,0,0,0,0
1700000021.007977,cabin,PCAP,192.168.1.134,192.168.1.87,458,100,TCP,80,0,0,0,0
1700000021.017977,cabin,PCAP,192.168.1.81,192.168.1.141,458,100,TCP,80,0,0,0,0
1700000021.027977,cabin,PCAP,192.168.1.213,192.168.1.18,458,100,TCP,443,0,0,0,0
1700000021.037977,cabin,PCAP,192.168.1.26,192.168.1.135,458,100,TCP,443,0,0,0,0
1700000021.047976,cabin,PCAP,192.168.1.90,192.168.1.57,458,100,TCP,443,0,0,0,0
1700000021.057976,cabin,PCAP,192.168.1.65,192.168.1.50,458,100,TCP,80,0,0,0,0
1700000021.067976,cabin,PCAP,192.168.1.159,192.168.1.24,458,100,TCP,80,0,0,0,0
1700000021.077976,cabin,PCAP,192.168.1.244,192.168.1.154,458,100,TCP,80,0,0,0,0
1700000021.087976,cabin,PCAP,192.168.1.182,192.168.1.246,458,100,TCP,80,0,0,0,0
1700000021.097976,cabin,PCAP,192.168.1.220,192.168.1.155,458,100,TCP,443,0,0,0,0
1700000021.107976,cabin,PCAP,192.168.1.169,192.168.1.196,458,100,TCP,80,0,0,0,0
1700000021.117976,cabin,PCAP,192.168.1.230,192.168.1.29,458,100,TCP,80,0,0,0,0
1700000021.127976,cabin,PCAP,192.168.1.65,192.168.1.76,458,100,TCP,80,0,0,0,0
1700000021.137976,cabin,PCAP,192.168.1.164,192.168.1.117,458,100,TCP,443,0,0,0,0
1700000021.147976,cabin,PCAP,192.168.1.197,192.168.1.110,458,100,TCP,443,0,0,0,0
1700000021.157976,cabin,PCAP,192.168.1.66,192.168.1.42,458,100,TCP,80,0,0,0,0
1700000021.167976,cabin,PCAP,192.168.1.71,192.168.1.199,458,100,TCP,443,0,0,0,0
1700000021.177976,cabin,PCAP,192.168.1.100,192.168.1.86,458,100,TCP,443,0,0,0,0
1700000021.187976,cabin,PCAP,192.168.1.245,192.168.1.209,458,100,TCP,80,0,0,0,0
1700000021.197976,cabin,PCAP,192.168.1.113,192.168.1.18,458,99,TCP,80,0,0,0,0
1700000021.207976,cabin,PCAP,192.168.1.157,192.168.1.101,458,100,TCP,443,0,0,0,0
1700000021.217976,cabin,PCAP,192.168.1.28,192.168.1.37,458,100,TCP,443,0,0,0,0
1700000021.227976,cabin,PCAP,192.168.1.56,192.168.1.158,458,100,TCP,80,0,0,0,0
1700000021.237976,cabin,PCAP,192.168.1.234,192.168.1.114,458,100,TCP,443,0,0,0,0
1700000021.247976,cabin,PCAP,192.168.1.27,192.168.1.9,458,100,TCP,80,0,0,0,0
1700000021.257976,cabin,PCAP,192.168.1.147,192.168.1.187,458,100,TCP,443,0,0,0,0
1700000021.267976,cabin,PCAP,192.168.1.5,192.168.1.230,458,100,TCP,80,0,0,0,0
1700000021.277976,cabin,PCAP,192.168.1.168,192.168.1.164,458,100,TCP,80,0,0,0,0
1700000021.287976,cabin,PCAP,192.168.1.171,192.168.1.100,458,100,TCP,80,0,0,0,0
1700000021.297976,cabin,PCAP,192.168.1.180,192.168.1.85,458,100,TCP,443,0,0,0,0
1700000021.307976,cabin,PCAP,192.168.1.148,192.168.1.1,458,100,TCP,443,0,0,0,0
1700000021.317976,cabin,PCAP,192.168.1.123,192.168.1.112,458,100,TCP,80,0,0,0,0
1700000021.327976,cabin,PCAP,192.168.1.139,192.168.1.58,458,100,TCP,443,0,0,0,0
1700000021.337976,cabin,PCAP,192.168.1.245,192.168.1.177,458,100,TCP,443,0,0,0,0
1700000021.347976,cabin,PCAP,192.168.1.32,192.168.1.146,458,100,TCP,443,0,0,0,0
1700000021.357976,cabin,PCAP,192.168.1.86,192.168.1.175,458,100,TCP,443,0,0,0,0
1700000021.367976,cabin,PCAP,192.168.1.15,192.168.1.162,458,100,TCP,80,0,0,0,0
1700000021.377976,cabin,PCAP,192.168.1.94,192.168.1.137,458,100,TCP,443,0,0,0,0
1700000021.387976,cabin,PCAP,192.168.1.21,192.168.1.216,458,100,TCP,443,0,0,0,0
1700000021.397976,cabin,PCAP,192.168.1.166,192.168.1.52,458,100,TCP,80,0,0,0,0
1700000021.407976,cabin,PCAP,192.168.1.248,192.168.1.99,458,100,TCP,80,0,0,0,0
1700000021.417976,cabin,PCAP,192.168.1.77,192.168.1.179,458,100,TCP,80,0,0,0,0
1700000021.427976,cabin,PCAP,192.168.1.162,192.168.1.177,458,100,TCP,443,0,0,0,0
1700000021.437976,cabin,PCAP,192.168.1.22,192.168.1.227,458,100,TCP,443,0,0,0,0
1700000021.447976,cabin,PCAP,192.168.1.189,192.168.1.49,458,99,TCP,80,0,0,0,0
1700000021.457976,cabin,PCAP,192.168.1.50,192.168.1.7,458,100,TCP,80,0,0,0,0
1700000021.467976,cabin,PCAP,192.168.1.126,192.168.1.100,458,100,TCP,443,0,0,0,0
1700000021.477976,cabin,PCAP,192.168.1.128,192.168.1.137,458,100,TCP,443,0,0,0,0
1700000021.487976,cabin,PCAP,192.168.1.248,192.168.1.5,458,100,TCP,443,0,0,0,0
1700000021.497976,cabin,PCAP,192.168.1.15,192.168.1.87,458,100,TCP,80,0,0,0,0
1700000021.507976,cabin,PCAP,192.168.1.104,192.168.1.31,458,100,TCP,443,0,0,0,0
1700000021.517976,cabin,PCAP,192.168.1.241,192.168.1.174,458,100,TCP,80,0,0,0,0
1700000021.527976,cabin,PCAP,192.168.1.190,192.168.1.149,458,100,TCP,80,0,0,0,0
1700000021.537976,cabin,PCAP,192.168.1.10,192.168.1.189,458,100,TCP,443,0,0,0,0
1700000021.547976,cabin,PCAP,192.168.1.168,192.168.1.5,458,100,TCP,80,0,0,0,0
1700000021.557976,cabin,PCAP,192.168.1.63,192.168.1.180,458,100,TCP,80,0,0,0,0
1700000021.567976,cabin,PCAP,192.168.1.4,192.168.1.45,458,100,TCP,80,0,0,0,0
1700000021.577976,cabin,PCAP,192.168.1.232,192.168.1.79,458,100,TCP,80,0,0,0,0
1700000021.587976,cabin,PCAP,192.168.1.117,192.168.1.157,458,100,TCP,80,0,0,0,0
1700000021.597976,cabin,PCAP,192.168.1.210,192.168.1.210,458,100,TCP,80,0,0,0,0
1700000021.607976,cabin,PCAP,192.168.1.128,192.168.1.153,458,100,TCP,80,0,0,0,0
1700000021.617976,cabin,PCAP,192.168.1.17,192.168.1.206,458,100,TCP,443,0,0,0,0
1700000021.627976,cabin,PCAP,192.168.1.87,192.168.1.208,458,100,TCP,443,0,0,0,0
1700000021.637976,cabin,PCAP,192.168.1.84,192.168.1.31,458,100,TCP,80,0,0,0,0
1700000021.647976,cabin,PCAP,192.168.1.83,192.168.1.215,458,100,TCP,80,0,0,0,0
1700000021.657976,cabin,PCAP,192.168.1.196,192.168.1.12,458,100,TCP,80,0,0,0,0
1700000021.667976,cabin,PCAP,192.168.1.86,192.168.1.17,458,100,TCP,443,0,0,0,0
1700000021.677976,cabin,PCAP,192.168.1.37,192.168.1.194,458,100,TCP,80,0,0,0,0
1700000021.687976,cabin,PCAP,192.168.1.179,192.168.1.95,458,100,TCP,80,0,0,0,0
1700000021.697976,cabin,PCAP,192.168.1.113,192.168.1.63,458,99,TCP,80,0,0,0,0
1700000021.707976,cabin,PCAP,192.168.1.35,192.168.1.26,458,100,TCP,443,0,0,0,0
1700000021.717976,cabin,PCAP,192.168.1.200,192.168.1.41,458,100,TCP,443,0,0,0,0
1700000021.727976,cabin,PCAP,192.168.1.21,192.168.1.2,458,100,TCP,80,0,0,0,0
1700000021.737976,cabin,PCAP,192.168.1.238,192.168.1.23,458,100,TCP,443,0,0,0,0
1700000021.747976,cabin,PCAP,192.168.1.107,192.168.1.178,458,100,TCP,443,0,0,0,0
1700000021.757976,cabin,PCAP,192.168.1.178,192.168.1.33,458,100,TCP,80,0,0,0,0
1700000021.767976,cabin,PCAP,192.168.1.164,192.168.1.70,458,100,TCP,443,0,0,0,0
1700000021.777976,cabin,PCAP,192.168.1.106,192.168.1.62,458,100,TCP,80,0,0,0,0
1700000021.787976,cabin,PCAP,192.168.1.157,192.168.1.178,458,100,TCP,80,0,0,0,0
1700000021.797976,cabin,PCAP,192.168.1.184,192.168.1.128,458,100,TCP,80,0,0,0,0
1700000021.807976,cabin,PCAP,192.168.1.161,192.168.1.212,458,100,TCP,443,0,0,0,0
1700000021.817976,cabin,PCAP,192.168.1.90,192.168.1.108,458,100,TCP,80,0,0,0,0
1700000021.827976,cabin,PCAP,192.168.1.50,192.168.1.31,458,100,TCP,80,0,0,0,0
1700000021.837976,cabin,PCAP,192.168.1.159,192.168.1.93,458,100,TCP,80,0,0,0,0
1700000021.847976,cabin,PCAP,192.168.1.119,192.168.1.198,458,100,TCP,80,0,0,0,0
1700000021.857976,cabin,PCAP,192.168.1.71,192.168.1.14,458,100,TCP,80,0,0,0,0
1700000021.867976,cabin,PCAP,192.168.1.204,192.168.1.39,458,100,TCP,443,0,0,0,0
1700000021.877976,cabin,PCAP,192.168.1.128,192.168.1.46,458,100,TCP,80,0,0,0,0
1700000021.887976,cabin,PCAP,192.168.1.14,192.168.1.166,458,100,TCP,443,0,0,0,0
1700000021.897976,cabin,PCAP,192.168.1.54,192.168.1.112,4946,100,TCP,443,1,0,0,0
1700000021.907976,cabin,PCAP,192.168.1.158,192.168.1.207,458,100,TCP,443,0,0,0,0
1700000021.917976,cabin,PCAP,192.168.1.12,192.168.1.27,458,100,TCP,80,0,0,0,0
1700000021.927976,cabin,PCAP,192.168.1.237,192.168.1.138,458,100,TCP,80,0,0,0,0
1700000021.937976,cabin,PCAP,192.168.1.202,192.168.1.8,458,100,TCP,80,0,0,0,0
1700000021.947976,cabin,PCAP,192.168.1.19,192.168.1.230,458,99,TCP,443,0,0,0,0
1700000021.957976,cabin,PCAP,192.168.1.152,192.168.1.149,458,100,TCP,443,0,0,0,0
1700000021.967976,cabin,PCAP,192.168.1.51,192.168.1.192,458,100,TCP,443,0,0,0,0
1700000021.977976,cabin,PCAP,192.168.1.59,192.168.1.200,458,100,TCP,443,0,0,0,0
1700000021.987976,cabin,PCAP,192.168.1.59,192.168.1.26,458,100,TCP,443,0,0,0,0
1700000021.997976,cabin,PCAP,192.168.1.223,192.168.1.52,458,100,TCP,80,0,0,0,0
1700000022.007976,cabin,PCAP,192.168.1.19,192.168.1.121,458,100,TCP,443,0,0,0,0
1700000022.017976,cabin,PCAP,192.168.1.14,192.168.1.228,458,100,TCP,80,0,0,0,0
1700000022.027976,cabin,PCAP,192.168.1.56,192.168.1.238,458,100,TCP,443,0,0,0,0
1700000022.037976,cabin,PCAP,192.168.1.46,192.168.1.100,458,100,TCP,80,0,0,0,0
1700000022.047976,cabin,PCAP,192.168.1.118,192.168.1.185,458,100,TCP,443,0,0,0,0
1700000022.057976,cabin,PCAP,192.168.1.250,192.168.1.70,458,100,TCP,443,0,0,0,0
1700000022.067976,cabin,PCAP,192.168.1.33,192.168.1.9,458,100,TCP,80,0,0,0,0
1700000022.077976,cabin,PCAP,192.168.1.72,192.168.1.35,458,100,TCP,443,0,0,0,0
1700000022.087976,cabin,PCAP,192.168.1.118,192.168.1.108,458,100,TCP,443,0,0,0,0
1700000022.097975,cabin,PCAP,192.168.1.57,192.168.1.227,458,100,TCP,80,0,0,0,0
1700000022.107975,cabin,PCAP,192.168.1.203,192.168.1.204,458,100,TCP,80,0,0,0,0
1700000022.117975,cabin,PCAP,192.168.1.148,192.168.1.249,458,100,TCP,80,0,0,0,0
1700000022.127975,cabin,PCAP,192.168.1.23,192.168.1.106,458,100,TCP,443,0,0,0,0
1700000022.137975,cabin,PCAP,192.168.1.221,192.168.1.56,458,100,TCP,443,0,0,0,0
1700000022.147975,cabin,PCAP,192.168.1.215,192.168.1.119,458,100,TCP,80,0,0,0,0
1700000022.157975,cabin,PCAP,192.168.1.187,192.168.1.110,458,100,TCP,80,0,0,0,0
