timestamp,label_octal,ssm_bits,data_bits,parity_bit,raw_hex,is_anomaly
1777310469.475882,206,11,1010101001010010011,1,0xF54A4C61,0
1777310469.476882,360,11,0110110010001101101,1,0xED91B40F,0
1777310469.477882,203,11,1101100100000101111,0,0x7B20BCC1,0
1777310469.478882,206,11,0000111100011010000,0,0x61E34261,0
1777310469.479882,360,11,0010000011110110100,1,0xE41ED00F,0
1777310469.480882,206,11,1001101011101010000,0,0x735D4161,0
1777310469.481882,206,11,1000011010010001100,1,0xF0D23061,0
1777310469.482882,203,11,1110101110100110000,1,0xFD74C2C1,0
1777310469.483882,360,11,0010111101101011101,1,0xE5ED740F,0
1777310469.484882,360,11,1100001111011101010,1,0xF87BA90F,0
1777310469.485882,206,11,1110001010011001110,0,0x7C533861,0
1777310469.486882,203,11,0111111001100011010,1,0xEFCC6BC1,0
1777310469.487882,360,11,1100011110000110100,0,0x78F0D00F,0
1777310469.488882,206,11,1100001100110001110,0,0x78663961,0
1777310469.489882,206,11,0111111000111010000,0,0x6FC74061,0
1777310469.490882,203,11,1101011111101110100,1,0xFAFDD3C1,0
1777310469.491882,206,11,1000111110100010000,1,0xF1F44161,0
1777310469.492882,203,11,0100111100001100000,1,0xE9E180C1,0
1777310469.493882,203,11,1110000111000000110,1,0xFC381AC1,0
1777310469.494882,360,11,0110000000010011010,0,0x6C026A0F,0
1777310469.495882,206,11,0111101101101001011,0,0x6F6D2C61,0
1777310469.496882,203,11,1001111001111001110,0,0x73CF38C1,0
1777310469.497882,206,11,1100110010000101010,0,0x7990AB61,0
1777310469.498882,206,11,0000001010100001110,1,0xE0543A61,0
1777310469.499882,206,11,1011100101010101110,0,0x772ABA61,0
1777310469.500882,360,11,0111001000010111101,1,0xEE42F70F,0
1777310469.501882,206,11,0111101000011101001,0,0x6F43A761,0
1777310469.502882,206,11,0100001011010010101,1,0xE85A5561,0
1777310469.503882,360,11,0000111010111110110,1,0xE1D7DA0F,0
1777310469.504882,206,11,1000111010110110100,0,0x71D6D361,0
1777310469.505882,206,11,1001111111111010010,1,0xF3FF4B61,0
1777310469.506882,360,11,0110010100000000011,0,0x6CA00E0F,0
1777310469.507882,203,11,1101000001111011001,0,0x7A0F67C1,0
1777310469.508882,206,11,1101000010001001100,1,0xFA113361,0
1777310469.509882,206,11,1001000001101011101,0,0x720D7561,0
1777310469.510882,360,11,0000000101110010110,1,0xE02E590F,0
1777310469.511882,360,11,1001011100111011100,0,0x72E7730F,0
1777310469.512882,360,11,0100001111000111011,1,0xE878EF0F,0
1777310469.513882,206,11,0001101011101011100,1,0xE35D7161,0
1777310469.514882,206,11,0110100110110100011,0,0x6D368F61,0
1777310469.515882,203,11,1000110000000010110,0,0x718058C1,0
1777310469.516882,203,11,1011001010010010100,0,0x765250C1,0
1777310469.517882,360,11,0111011100101001100,0,0x6EE5320F,0
1777310469.518882,206,11,1010001000001001110,0,0x74413961,0
1777310469.519882,206,11,0000111000111110010,0,0x61C7C961,0
1777310469.520882,360,11,1000110100001011010,1,0xF1A1680F,0
1777310469.521882,206,11,0101101101000010011,1,0xEB684F61,0
1777310469.522882,360,11,0100011100100000011,0,0x68E40F0F,0
1777310469.523882,360,11,0011101110001101001,1,0xE771A40F,0
1777310469.524882,206,11,1000000000101000001,1,0xF0050661,0
1777310469.525882,360,11,0000101001010110011,0,0x614ACE0F,0
1777310469.526882,206,11,0111111001111101011,0,0x6FCFAC61,0
1777310469.527882,360,11,0001001010111110000,1,0xE257C00F,0
1777310469.528882,203,11,0001010100000111001,1,0xE2A0E7C1,0
1777310469.529882,203,11,0100101000010101000,0,0x6942A3C1,0
1777310469.530882,360,11,0101010000100011101,0,0x6A84760F,0
1777310469.531882,206,11,1101001000001000000,0,0x7A410261,0
1777310469.532882,203,11,0111101101010010111,0,0x6F6A5FC1,0
1777310469.533882,360,11,1011000101100111010,1,0xF62CE80F,0
1777310469.534882,360,11,1011010101001100111,0,0x76A99F0F,0
1777310469.535882,203,11,0110010100010101010,0,0x6CA2A8C1,0
1777310469.536882,203,11,1110001110000001100,0,0x7C7030C1,0
1777310469.537882,360,11,1110000000100101101,0,0x7C04B60F,0
1777310469.538882,360,11,1011110010100110001,0,0x7794C50F,0
1777310469.539882,203,11,0100011110110000001,0,0x68F607C1,0
1777310469.540882,203,11,1010011111101011000,0,0x74FD61C1,0
1777310469.541882,360,11,0011011000110110000,1,0xE6C6C30F,0
1777310469.542882,206,11,1010010001111101110,0,0x748FBA61,0
1777310469.543882,203,11,0110101110000011000,1,0xED7062C1,0
1777310469.544882,206,11,1001011111111110010,1,0xF2FFCB61,0
1777310469.545882,206,11,1000110001001001001,0,0x71892661,0
1777310469.546882,206,11,1001101101111110100,0,0x736FD061,0
1777310469.547882,203,11,0111010010101111100,0,0x6E95F2C1,0
1777310469.548882,203,11,1011110001000001011,1,0xF7882FC1,0
1777310469.549882,203,11,0000001100000011110,1,0xE0607AC1,0
1777310469.550882,203,11,1011101111110101100,0,0x777EB1C1,0
1777310469.551882,206,11,1100110000100111001,0,0x7984E661,0
1777310469.552882,360,11,1110010010001110011,0,0x7C91CD0F,0
1777310469.553882,203,11,0111110010100000000,1,0xEF9400C1,0
1777310469.554882,206,11,1100000111001000011,1,0xF8390E61,0
1777310469.555882,203,11,1010011010000101100,0,0x74D0B0C1,0
1777310469.556882,360,11,0010100100101101110,1,0xE525BA0F,0
1777310469.557882,360,11,1011111011101011000,0,0x77DD620F,0
1777310469.558882,360,11,1101101010111101101,0,0x7B57B40F,0
1777310469.559882,360,11,1100011001001110001,0,0x78C9C70F,0
1777310469.560882,203,11,0101100101000000111,1,0xEB281EC1,0
1777310469.561882,206,11,1010010000111001111,0,0x74873F61,0
1777310469.562882,203,11,0001001101010000010,1,0xE26A0AC1,0
1777310469.563882,206,11,1001001001000100100,1,0xF2489161,0
1777310469.564882,206,11,0011001101010011100,1,0xE66A7061,0
1777310469.565882,203,11,0000110001110010101,1,0xE18E56C1,0
1777310469.566882,206,11,1111111000100110011,1,0xFFC4CD61,0
1777310469.567882,360,11,1010010110101001010,1,0xF4B52A0F,0
1777310469.568882,203,11,0010001101011110000,0,0x646BC0C1,0
1777310469.569882,203,11,0001111101011010101,1,0xE3EB57C1,0
1777310469.570882,206,11,0100111100111001000,1,0xE9E72361,0
1777310469.571882,203,11,1110001110111100111,0,0x7C779EC1,0
1777310469.572882,360,11,1000101010110001101,1,0xF156360F,0
1777310469.573882,360,11,1011001101111100001,1,0xF66F860F,0
1777310469.574882,203,11,1001001111101100101,0,0x727D95C1,0
1777310469.575882,360,11,1101010101010101100,0,0x7AAAB20F,0
1777310469.576882,360,11,0101010100011110110,0,0x6AA3DA0F,0
1777310469.577882,203,11,1111011011110011010,0,0x7EDE69C1,0
1777310469.578882,203,11,0001011000101101100,0,0x62C5B0C1,0
1777310469.579882,360,11,0100010100100101100,1,0xE8A4B20F,0
1777310469.580882,203,11,1011000111010111111,1,0xF63AFFC1,0
1777310469.581882,203,11,1010010011100010101,1,0xF49C54C1,0
1777310469.582882,206,11,0101111011010010010,0,0x6BDA4861,0
1777310469.583882,206,11,0010101011010111101,1,0xE55AF761,0
1777310469.584882,360,11,1111000110110111100,1,0xFE36F00F,0
1777310469.585882,206,11,0111000010101111111,0,0x6E15FF61,0
1777310469.586882,206,11,0010110000100110111,0,0x6584DD61,0
1777310469.587882,203,11,0000011011101110001,1,0xE0DDC7C1,0
1777310469.588882,206,11,0111100001010001101,1,0xEF0A3461,0
1777310469.589882,203,11,0001111101111111111,1,0xE3EFFCC1,0
1777310469.590882,203,11,0110101000100011011,1,0xED446CC1,0
1777310469.591882,360,11,0100101111111110101,0,0x697FD70F,0
1777310469.592882,206,11,1000001010100111001,0,0x7054E461,0
1777310469.593882,206,11,0010000010101011100,0,0x64157261,0
1777310469.594882,203,11,0010101100000110000,1,0xE560C1C1,0
1777310469.595882,206,11,0110100100000110011,0,0x6D20CC61,0
1777310469.596882,203,11,0011000101000011110,0,0x662878C1,0
1777310469.597882,206,11,0101101000000111101,0,0x6B40F761,1
1777310469.598882,360,11,1000101000001110111,0,0x7141DF0F,0
1777310469.599882,360,11,0001010001010111100,0,0x628AF10F,0
1777310469.600882,360,11,0010000001001010010,1,0xE409490F,0
1777310469.601882,360,11,1011011100001000110,1,0xF6E11A0F,0
1777310469.602882,203,11,1111001010100011111,0,0x7E547CC1,0
1777310469.603882,206,11,1010110110001011101,0,0x75B17661,0
1777310469.604882,203,11,1100001110110000000,1,0xF87600C1,0
1777310469.605882,203,11,0100100111010010111,0,0x693A5CC1,0
1777310469.606882,206,11,1100100100100010000,1,0xF9244261,0
1777310469.607882,203,11,0010101001001010111,0,0x65495EC1,0
1777310469.608882,360,11,0010011110010100100,0,0x64F2910F,0
1777310469.609882,206,11,0011101010010011010,0,0x67526961,0
1777310469.610882,203,11,1111010000010000101,0,0x7E8217C1,0
1777310469.611882,360,11,1101111011001101111,1,0xFBD9BF0F,0
1777310469.612882,203,11,1101100011111100110,1,0xFB1F9AC1,0
1777310469.613882,360,11,1011010101010110100,1,0xF6AAD00F,0
1777310469.614882,360,11,1110101000011100111,1,0xFD439E0F,0
1777310469.615882,206,11,1010100000111010110,0,0x75075A61,0
1777310469.616882,360,11,1101011001100100010,1,0xFACC890F,0
1777310469.617882,360,11,0100011010101111010,0,0x68D5E90F,0
1777310469.618882,360,11,1011001100001111100,0,0x7661F10F,0
1777310469.619882,206,11,1010111100010100100,1,0xF5E29061,0
1777310469.620882,206,11,1011111010110001000,1,0xF7D62161,0
1777310469.621882,360,11,1010111101100010101,0,0x75EC540F,0
1777310469.622882,206,11,1010011011011000001,1,0xF4DB0761,0
1777310469.623882,203,11,0011010010001001100,1,0xE69130C1,0
1777310469.624882,206,11,0010001100110101001,0,0x6466A461,0
1777310469.625882,360,11,0101011110111010111,0,0x6AF75C0F,0
1777310469.626882,203,11,0101100101101110001,0,0x6B2DC7C1,0
1777310469.627882,203,11,1110011111000101000,0,0x7CF8A0C1,0
1777310469.628882,206,11,1101000101000111000,1,0xFA28E161,0
1777310469.629882,360,11,1001101100010111100,0,0x7362F20F,0
1777310469.630882,206,11,0111000101111110010,0,0x6E2FC961,0
1777310469.631882,360,11,0110011011011101010,0,0x6CDBA80F,0
1777310469.632882,203,11,0100100111101010001,1,0xE93D44C1,0
1777310469.633882,206,11,0101110001011101011,0,0x6B8BAD61,0
1777310469.634882,360,11,0000111100110101110,1,0xE1E6B80F,0
1777310469.635882,360,00,1000111100100010101,0,0x11E4540F,1
1777310469.636882,203,11,1110110100101111101,0,0x7DA5F5C1,0
1777310469.637882,206,11,1000101100001110100,0,0x7161D361,0
1777310469.638882,203,11,0100000100110110010,1,0xE826CBC1,0
1777310469.639882,206,11,1111011100100011111,0,0x7EE47E61,0
1777310469.640882,360,11,1000110111111011000,0,0x71BF600F,0
1777310469.641882,203,11,0101111010001111001,1,0xEBD1E4C1,0
1777310469.642882,203,11,0110100011100100011,1,0xED1C8CC1,0
1777310469.643882,203,11,0101110111101111110,1,0xEBBDF9C1,0
1777310469.644882,203,11,1110100111101000001,0,0x7D3D07C1,0
1777310469.645882,206,11,0001000010001010100,1,0xE2115061,0
1777310469.646882,206,11,1110010000100111001,0,0x7C84E661,0
1777310469.647882,360,11,0111011001010011101,0,0x6ECA740F,0
1777310469.648882,360,11,1100001101110001100,1,0xF86E310F,0
1777310469.649882,203,11,0101000100111101010,0,0x6A27AAC1,0
1777310469.650882,203,01,1011101110010111111,0,0x3772FCC1,1
1777310469.651882,206,11,1001101001100100010,0,0x734C8861,0
1777310469.652882,360,11,1101010111001100001,0,0x7AB9860F,0
1777310469.653882,203,11,0000000111011010111,1,0xE03B5FC1,0
1777310469.654882,203,11,0010101011100010010,0,0x655C4BC1,0
1777310469.655882,360,11,0111010001111011111,0,0x6E8F7F0F,0
1777310469.656882,206,11,0010000100010110010,0,0x6422C861,0
1777310469.657882,203,11,0101100010110101001,0,0x6B16A5C1,0
1777310469.658882,206,11,1110111001010101011,1,0xFDCAAE61,0
1777310469.659882,206,11,0000011011011110000,0,0x60DBC061,0
1777310469.660882,360,11,1110100110110101100,1,0xFD36B20F,0
1777310469.661882,203,11,0011100111001110000,0,0x6739C2C1,0
1777310469.662882,206,11,0001000111011111001,1,0xE23BE661,0
1777310469.663882,360,11,0110011101000001010,0,0x6CE82A0F,0
1777310469.664882,203,11,0011001110100001110,1,0xE67438C1,0
1777310469.665882,360,11,0001000010101100011,1,0xE2158D0F,0
1777310469.666882,203,11,1111011111000101111,0,0x7EF8BFC1,0
1777310469.667882,360,11,1111010101010101101,1,0xFEAAB70F,0
1777310469.668882,203,11,0001000101101000100,0,0x622D10C1,0
1777310469.669882,360,11,1000110110010110000,0,0x71B2C10F,0
1777310469.670882,203,11,1100110001101101100,0,0x798DB0C1,0
1777310469.671882,203,11,0001110001110101100,1,0xE38EB3C1,0
1777310469.672882,203,11,0001010111101101001,1,0xE2BDA6C1,0
1777310469.673882,203,11,0110000000011010101,1,0xEC0354C1,0
1777310469.674882,360,11,0111110000111000010,1,0xEF870A0F,0
1777310469.675882,206,11,0010010101000110001,1,0xE4A8C761,0
1777310469.676882,206,11,0111100101100100000,1,0xEF2C8261,0
1777310469.677882,206,11,1100000001000011111,1,0xF8087D61,0
1777310469.678882,206,11,1011000000101011011,1,0xF6056F61,0
1777310469.679882,203,11,0001001000000100100,0,0x624090C1,0
1777310469.680882,203,11,1001110110110001010,0,0x73B62BC1,0
1777310469.681882,206,11,0010100000010110110,1,0xE502DB61,0
1777310469.682882,206,11,1100101100101000111,0,0x79651C61,0
1777310469.683882,360,11,1101111010110110111,1,0xFBD6DD0F,1
1777310469.684882,360,11,0101000100101001001,1,0xEA25260F,0
1777310469.685882,206,11,0011001001001101101,0,0x6649B661,0
1777310469.686882,206,11,1010010110111110111,0,0x74B7DD61,0
1777310469.687882,360,11,0010000111001110100,1,0xE439D30F,0
1777310469.688882,203,11,1110101111111000111,0,0x7D7F1FC1,0
1777310469.689882,206,11,1100111101010010000,0,0x79EA4161,0
1777310469.690882,206,11,1101101100011011100,0,0x7B637161,0
1777310469.691882,360,11,1101000010001000110,1,0xFA11190F,0
1777310469.692882,360,11,1110001111010111010,0,0x7C7AEA0F,0
1777310469.693882,206,11,1011111001111101000,0,0x77CFA361,0
1777310469.694882,206,11,0000110001111100001,0,0x618F8761,0
1777310469.695882,206,11,0110111000000010001,0,0x6DC04561,0
1777310469.696882,206,11,0010111100000000110,0,0x65E01A61,0
1777310469.697882,360,11,1110101000010100111,1,0xFD429F0F,0
1777310469.698882,206,11,1101110101100111100,0,0x7BACF361,0
1777310469.699882,206,11,0000010100101000010,1,0xE0A50861,0
1777310469.700882,206,11,0110101000010001110,1,0xED423A61,0
1777310469.701882,360,01,1101001000000111010,1,0xBA40EB0F,1
1777310469.702882,360,11,1100100101101001000,1,0xF92D230F,0
1777310469.703882,360,11,1001001100101110101,1,0xF265D40F,0
1777310469.704882,360,11,1110111101010001001,0,0x7DEA240F,0
1777310469.705882,203,11,1100000111101101111,1,0xF83DBEC1,0
1777310469.706882,360,11,0010100100001100001,0,0x6521850F,0
1777310469.707882,203,11,1111010101001010111,0,0x7EA95CC1,0
1777310469.708882,360,11,0111101111000011110,0,0x6F787A0F,0
1777310469.709882,206,11,1011111110011100001,1,0xF7F38661,0
1777310469.710882,206,11,0010110001011111111,1,0xE58BFE61,0
1777310469.711882,203,11,0111001111001110100,1,0xEE79D3C1,0
1777310469.712882,360,11,0000011101010001110,0,0x60EA3A0F,0
1777310469.713882,203,11,0111010000100011111,1,0xEE847DC1,0
1777310469.714882,206,11,1010110100111111100,1,0xF5A7F161,0
1777310469.715882,206,11,0010101010000001101,1,0xE5503761,0
1777310469.716882,206,11,1011011011110011100,1,0xF6DE7261,0
1777310469.717882,206,11,1111001110110010010,0,0x7E764A61,0
1777310469.718882,203,11,1111010111010111110,0,0x7EBAFBC1,0
1777310469.719882,360,11,0001111010110100100,0,0x63D6930F,0
1777310469.720882,206,11,0111111001001001011,0,0x6FC92E61,0
1777310469.721882,360,11,1110111011011101101,0,0x7DDBB50F,0
1777310469.722882,203,11,1011010111101011000,0,0x76BD62C1,0
1777310469.723882,203,11,0101011110000110000,1,0xEAF0C1C1,0
1777310469.724882,203,11,0010101010000001101,1,0xE55034C1,0
1777310469.725882,206,11,1111000000101011101,0,0x7E057761,0
1777310469.726882,203,11,1101000011100010000,0,0x7A1C41C1,0
1777310469.727882,203,11,1110010001110010101,1,0xFC8E56C1,0
1777310469.728882,206,11,1110110111011010000,0,0x7DBB4161,0
1777310469.729882,206,11,1111001110100000110,1,0xFE741961,0
1777310469.730882,360,11,0110000101111101101,1,0xEC2FB60F,0
1777310469.731882,206,11,1011010011000010000,0,0x76984261,0
1777310469.732882,203,11,0101101101010111001,0,0x6B6AE6C1,0
1777310469.733882,203,11,0111001100001101101,0,0x6E61B4C1,0
1777310469.734882,206,11,1111000101010000101,0,0x7E2A1561,0
1777310469.735882,203,11,0000110101111110011,1,0xE1AFCFC1,0
1777310469.736882,360,11,1111011110000100101,1,0xFEF0960F,0
1777310469.737882,206,11,1010110001010111000,0,0x758AE161,0
1777310469.738882,360,11,1001000101011010111,1,0xF22B5F0F,0
1777310469.739882,206,11,0101110100110110101,1,0xEBA6D461,0
1777310469.740882,360,11,0101010101100001000,1,0xEAAC220F,0
1777310469.741882,206,11,1101011101001110010,0,0x7AE9CA61,0
1777310469.742882,203,11,1100110111110010000,1,0xF9BE42C1,0
1777310469.743882,206,11,1111000010010010111,0,0x7E125F61,0
1777310469.744882,203,11,1000010101000101100,1,0xF0A8B0C1,0
1777310469.745882,203,11,1011110100011000100,1,0xF7A313C1,0
1777310469.746882,206,11,0111010110000100011,0,0x6EB08D61,0
1777310469.747882,203,11,1001010101101000001,0,0x72AD07C1,0
1777310469.748882,203,11,0000011100110111010,1,0xE0E6E8C1,0
1777310469.749882,203,11,1010101001111101001,0,0x754FA6C1,0
1777310469.750882,206,11,1110000110100110001,0,0x7C34C661,0
1777310469.751882,203,11,1101011000101110100,0,0x7AC5D3C1,0
1777310469.752882,206,11,1001001101111011110,1,0xF26F7A61,0
1777310469.753882,360,11,1101101000001010001,1,0xFB41470F,0
1777310469.754882,206,11,0100110000100010111,1,0xE9845D61,0
1777310469.755882,203,11,0111100100011010011,1,0xEF234DC1,0
1777310469.756882,206,11,1101100010000010101,1,0xFB105661,0
1777310469.757882,203,11,1100101011111110111,0,0x795FDFC1,0
1777310469.758882,203,11,1111011101011001011,0,0x7EEB2DC1,0
1777310469.759882,360,11,1010100100100001101,1,0xF524340F,0
1777310469.760882,203,11,0011100100111000011,1,0xE7270FC1,0
1777310469.761882,206,11,1111110110001100011,1,0xFFB18D61,0
1777310469.762882,206,11,1110011000110111010,1,0xFCC6EB61,0
1777310469.763882,203,11,0111001000010100010,0,0x6E4289C1,0
1777310469.764882,203,11,0000011001011101110,0,0x60CBBBC1,1
1777310469.765882,206,11,0010101011100101100,0,0x655CB161,0
1777310469.766882,360,11,0111110000010011000,1,0xEF82600F,0
1777310469.767882,203,11,0101110000011110000,1,0xEB83C2C1,0
1777310469.768882,206,11,0000100000010110111,0,0x6102DE61,0
1777310469.769882,203,11,1100001011111010110,0,0x785F59C1,0
1777310469.770882,360,11,1111111001010000111,1,0xFFCA1C0F,0
1777310469.771882,206,11,0111010001001010110,1,0xEE895B61,0
1777310469.772882,360,11,1111101000001110110,1,0xFF41D90F,0
1777310469.773882,206,11,0100110010001111001,0,0x6991E661,0
1777310469.774882,206,11,0011110000111000010,0,0x67870B61,0
1777310469.775882,206,11,0001101001111110000,1,0xE34FC361,0
1777310469.776882,206,11,0000101110000101111,0,0x6170BD61,0
1777310469.777882,360,01,1101010011101001001,0,0x3A9D250F,1
1777310469.778882,203,11,1100011101010000010,1,0xF8EA09C1,0
1777310469.779882,206,11,0000001011011011011,1,0xE05B6F61,0
1777310469.780882,206,11,0011000110100001000,0,0x66342361,0
1777310469.781882,206,11,1011110101011001010,0,0x77AB2961,0
1777310469.782882,203,11,0001000101101001111,1,0xE22D3CC1,0
1777310469.783882,203,11,0101010010001110011,0,0x6A91CDC1,0
1777310469.784882,360,11,0101100100110011000,1,0xEB26600F,0
1777310469.785882,206,11,1001110000100100101,1,0xF3849561,0
1777310469.786882,206,11,1011011111101111110,1,0xF6FDFB61,0
1777310469.787882,360,11,0001110100110111001,1,0xE3A6E40F,0
1777310469.788882,203,11,1011111101000011010,1,0xF7E868C1,0
1777310469.789882,206,11,1110011111000111110,0,0x7CF8F961,0
1777310469.790882,206,11,0100100111010110110,0,0x693ADB61,0
1777310469.791882,203,11,0111010100100111110,0,0x6EA4F9C1,0
1777310469.792882,203,11,1100011110110000010,1,0xF8F60BC1,0
1777310469.793882,206,11,0111011101101010110,1,0xEEED5961,0
1777310469.794882,203,11,0110000011010011100,1,0xEC1A71C1,0
1777310469.795882,360,11,1110011001111001111,0,0x7CCF3F0F,0
1777310469.796882,203,11,1010110011010000000,0,0x759A01C1,0
1777310469.797882,360,11,0001100100011001010,1,0xE323290F,0
1777310469.798882,360,11,1011000001101110011,0,0x760DCE0F,0
1777310469.799882,360,11,1101100011101010101,0,0x7B1D540F,0
1777310469.800882,206,11,1101111111110100010,0,0x7BFE8861,1
1777310469.801882,360,11,1010010100111000111,1,0xF4A71C0F,0
1777310469.802882,203,11,0110110101010010010,1,0xEDAA48C1,0
1777310469.803882,203,11,1101000010001110100,0,0x7A11D0C1,0
1777310469.804882,206,11,1111101000110010100,0,0x7F465061,0
1777310469.805882,206,11,1010010001101110011,0,0x748DCC61,0
1777310469.806882,206,11,1010001101110000110,1,0xF46E1B61,0
1777310469.807882,206,11,0101110011101001010,1,0xEB9D2961,0
1777310469.808882,360,11,1111110000101110000,0,0x7F85C10F,0
1777310469.809882,203,11,0110010000101100100,0,0x6C8592C1,0
1777310469.810882,203,11,0010101001110011110,0,0x654E78C1,0
1777310469.811882,203,11,1101001111111011101,0,0x7A7F74C1,0
1777310469.812882,360,11,1110010111011111111,1,0xFCBBFE0F,0
1777310469.813882,360,11,0100100100000001100,0,0x6920330F,0
1777310469.814882,203,11,0001110000010101111,1,0xE382BFC1,0
1777310469.815882,206,11,0101011010111001101,0,0x6AD73561,0
1777310469.816882,203,11,1010011110000100110,0,0x74F09AC1,0
1777310469.817882,360,11,0001101011000010111,1,0xE3585D0F,0
1777310469.818882,206,11,0101111001001010111,0,0x6BC95D61,0
1777310469.819882,203,11,1100010110101010001,0,0x78B546C1,0
1777310469.820882,203,11,1011001100100101000,0,0x7664A0C1,0
1777310469.821882,206,11,0111100100001011110,1,0xEF217A61,0
1777310469.822882,360,11,0000010110100001010,1,0xE0B42B0F,0
1777310469.823882,203,11,1000010100111011111,1,0xF0A77CC1,0
1777310469.824882,360,11,0010111111000111110,0,0x65F8F90F,0
1777310469.825882,360,11,0011001011010111101,0,0x665AF40F,0
1777310469.826882,206,11,0001110110110010000,0,0x63B64061,0
1777310469.827882,206,11,0000101011100101101,0,0x615CB561,0
1777310469.828882,203,11,0010010000011001011,1,0xE4832CC1,0
1777310469.829882,206,11,1000110010100100110,0,0x71949861,0
1777310469.830882,206,11,1110100001010011010,1,0xFD0A6861,0
1777310469.831882,360,11,1111010101011101010,0,0x7EABA90F,0
1777310469.832882,206,11,0100110110111000110,0,0x69B71861,0
1777310469.833882,206,11,1111010000110000100,1,0xFE861161,0
1777310469.834882,206,11,0100101101111001010,1,0xE96F2A61,0
1777310469.835882,206,11,1000000010011100100,1,0xF0139161,0
1777310469.836882,360,11,0011110010010000010,0,0x6792080F,0
1777310469.837882,206,11,0010001000001101111,1,0xE441BE61,0
1777310469.838882,206,11,0001010010111001110,1,0xE2973B61,0
1777310469.839882,360,11,0000001001010010010,1,0xE04A4A0F,0
1777310469.840882,360,11,0100100000110010100,1,0xE906530F,0
1777310469.841882,206,11,1111011100011011010,0,0x7EE36B61,0
1777310469.842882,206,11,0011001011100000101,0,0x665C1761,0
1777310469.843882,203,11,0111001010001000110,0,0x6E5118C1,0
1777310469.844882,360,11,1011010011001111111,1,0xF699FD0F,1
1777310469.845882,206,11,0100101100011001111,0,0x69633F61,0
1777310469.846882,360,11,0011110000100110010,1,0xE784C80F,0
1777310469.847882,203,11,1010000010001101011,1,0xF411AEC1,0
1777310469.848882,203,11,1000000110001100100,1,0xF03191C1,0
1777310469.849882,360,11,0000011101110010001,0,0x60EE460F,0
1777310469.850882,203,11,1011100110100111110,0,0x7734FBC1,0
1777310469.851882,206,11,0000111011100100010,0,0x61DC8B61,0
1777310469.852882,360,11,0101101010001011001,0,0x6B51670F,0
1777310469.853882,203,11,0000100001010110011,0,0x610ACDC1,0
1777310469.854882,206,11,0111000001000110010,1,0xEE08CB61,0
1777310469.855882,360,11,1011110101100011001,0,0x77AC670F,0
1777310469.856882,203,11,1010010101011011100,1,0xF4AB72C1,0
1777310469.857882,206,11,1101010011101000001,0,0x7A9D0561,0
1777310469.858882,206,11,1000011101100110100,1,0xF0ECD361,0
1777310469.859882,360,11,1110000000110100111,0,0x7C069E0F,1
1777310469.860882,206,11,1000110000111010111,1,0xF1875E61,0
1777310469.861882,360,11,1001001001011110000,0,0x724BC10F,0
1777310469.862882,360,11,1110100100001110111,1,0xFD21DD0F,0
1777310469.863882,360,11,0110101111111001111,0,0x6D7F3E0F,0
1777310469.864882,206,11,0111100000111111011,1,0xEF07EE61,0
1777310469.865882,360,11,0100111100011000100,1,0xE9E3100F,0
1777310469.866882,203,11,0010001001100111111,0,0x644CFCC1,0
1777310469.867882,360,11,1010110010111011011,1,0xF5976C0F,0
1777310469.868882,360,11,1110110000001101001,0,0x7D81A70F,0
1777310469.869882,360,11,0001011110101011000,0,0x62F5630F,0
1777310469.870882,203,11,0110011100101010011,1,0xECE54DC1,0
1777310469.871882,206,11,1011011001000100101,0,0x76C89661,0
1777310469.872882,206,11,0010010100011101101,1,0xE4A3B761,0
1777310469.873882,206,11,1100001011110001010,0,0x785E2A61,0
1777310469.874882,203,11,0010001001111111000,1,0xE44FE0C1,0
1777310469.875882,206,11,0111111011011110100,0,0x6FDBD161,0
1777310469.876882,203,11,0010100111010000110,0,0x653A1BC1,0
1777310469.877882,203,11,0111100010110100101,0,0x6F1697C1,0
1777310469.878882,360,11,1011111110010011011,1,0xF7F26E0F,0
1777310469.879882,203,11,0111110000001001010,0,0x6F812BC1,0
1777310469.880882,360,11,0110011010001101011,1,0xECD1AF0F,0
1777310469.881882,203,11,1001010100011000010,0,0x72A30AC1,0
1777310469.882882,360,11,1010000101000010100,1,0xF428500F,0
1777310469.883882,206,11,0000100111100100110,1,0xE13C9961,0
1777310469.884882,360,11,0111101101001110100,1,0xEF69D20F,0
1777310469.885882,203,11,0000001111100110000,1,0xE07CC0C1,0
1777310469.886882,360,11,1100011010000011110,1,0xF8D07A0F,0
1777310469.887882,203,11,1000111001100101001,1,0xF1CCA7C1,0
1777310469.888882,360,11,0001010100111001110,0,0x62A73B0F,0
1777310469.889882,360,11,0011000010000110010,0,0x6610C90F,0
1777310469.890882,360,11,1110110100001001010,0,0x7DA1280F,0
1777310469.891882,206,11,0101111100001111100,1,0xEBE1F061,0
1777310469.892882,203,11,0110100011100000001,0,0x6D1C06C1,0
1777310469.893882,203,11,1010111101001010011,0,0x75E94EC1,0
1777310469.894882,206,11,1001110110010100000,1,0xF3B28161,0
1777310469.895882,360,00,0101000000100010001,1,0x8A04460F,1
1777310469.896882,206,11,0010011100100001111,0,0x64E43D61,0
1777310469.897882,360,11,1100010011011110000,1,0xF89BC10F,0
1777310469.898882,206,11,1111011000001110010,0,0x7EC1C861,0
1777310469.899882,360,11,0100001111101011110,1,0xE87D790F,0
1777310469.900882,360,11,1101010101111010001,0,0x7AAF470F,0
